ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
15576,Boys,Apparel,Topwear,Tshirts,Olive,Casual,Chhota Bheem Kids Boys Double Trouble TShirt,15576.jpg,http://assets.myntassets.com/v1/images/style/properties/04ef75640e17e12edacb33e93a01cc2d_images.jpg
34057,Boys,Apparel,Bottomwear,Capris,Blue,Casual,Gini and Jony Boys Washed Blue 3/4 Length Pants,34057.jpg,http://assets.myntassets.com/v1/images/style/properties/705dbf524ad1f3af9d1c0c544c308464_images.jpg
38497,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Palm Tree Boys Yellow T-shirt,38497.jpg,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Boys-Yellow-T-shirt_a20f1be4b349028cf36d90a5edd735af_images.jpg
3332,Boys,Apparel,Topwear,Tshirts,Red,Sports,RCB Boys Fangear Tee,3332.jpg,http://assets.myntassets.com/v1/images/style/properties/RCB-Boys-Fangear-Tee_683b90b0495d687abcd704bcca10cd00_images.jpg
4325,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Tantra Kid's Unisex Stop Turqoise Kidswear,4325.jpg,http://assets.myntassets.com/v1/images/style/properties/42f4aee57d56900770f6bd19aa9e4ed0_images.jpg
40928,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Rodeo Blue Jeans,40928.jpg,http://assets.myntassets.com/v1/images/style/properties/df57dc0bbff5f614f9f8f104fd4c0f02_images.jpg
5455,Boys,Apparel,Topwear,Tshirts,Green,Casual,Ant Kids Boy's Musical Buzz Green T-Shirts Kidswear,5455.jpg,http://assets.myntassets.com/v1/images/style/properties/31c99020e44214b3f3283c868f027680_images.jpg
31148,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Printed White T-shirt,31148.jpg,http://assets.myntassets.com/v1/images/style/properties/8106c997ae0173dc00700f77e2c93800_images.jpg
30600,Boys,Apparel,Topwear,Tshirts,Black,Sports,Nike Boys Black & White Reversible T-shirt,30600.jpg,http://assets.myntassets.com/v1/images/style/properties/18dcaf3d6ac0b9b9ce836b0fcc7d5bf8_images.jpg
34059,Boys,Apparel,Bottomwear,Shorts,Grey,Casual,Gini and Jony Boys Grey Shorts,34059.jpg,http://assets.myntassets.com/v1/images/style/properties/0b6894dcbd20cc321faab828ccf3d2fa_images.jpg
8326,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boy's Stripper Green Kidswear,8326.jpg,http://assets.myntassets.com/v1/images/style/properties/a751858b30c5e55904b3dc017c38f9af_images.jpg
41298,Boys,Apparel,Topwear,Shirts,White,Casual,Gini and Jony Boys Shirt White Shirts,41298.jpg,http://assets.myntassets.com/v1/images/style/properties/b0958294f6e8fa64f22bbde2e3c7f988_images.jpg
34032,Boys,Apparel,Topwear,Shirts,Green,Casual,Gini and Jony Boys Check Green Shirt,34032.jpg,http://assets.myntassets.com/v1/images/style/properties/75e759b1d9d9bf4cb69a87668433c8b1_images.jpg
8319,Boys,Apparel,Topwear,Tshirts,Red,Casual,Doodle Boy's Route 66 Biker Red Kidswear,8319.jpg,http://assets.myntassets.com/v1/images/style/properties/ab3f0ff1a7fe62dbad58780f8656d02b_images.jpg
4188,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Blue Stripes Little Captain Kidswear,4188.jpg,http://assets.myntassets.com/v1/images/style/properties/a1e12e82486b372c22645cef5e880025_images.jpg
8321,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Boy's Route 66 Biker Blue Kidswear,8321.jpg,http://assets.myntassets.com/v1/images/style/properties/861c5ffa0737e6f1031ed531ec31d515_images.jpg
37220,Boys,Apparel,Topwear,Shirts,White,Casual,United Colors of Benetton Boys Printed White Shirt,37220.jpg,http://assets.myntassets.com/v1/images/style/properties/6ade570f19db5d3de04db8c0b83f86c3_images.jpg
40140,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Core Red T-shirt,40140.jpg,http://assets.myntassets.com/v1/images/style/properties/3015af3e99557f8ecafd9c0b76f620bc_images.jpg
40988,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Core Blue T-shirt,40988.jpg,http://assets.myntassets.com/v1/images/style/properties/a61f56011c3bf5efa9e28b61771b71d8_images.jpg
34035,Boys,Apparel,Topwear,Shirts,Navy Blue,Casual,Gini and Jony Boys Check Navy Blue Shirt,34035.jpg,http://assets.myntassets.com/v1/images/style/properties/667ee9a5f138ed9b5841f0fe78631a3e_images.jpg
40975,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys United Green T-shirt,40975.jpg,http://assets.myntassets.com/v1/images/style/properties/8897352d211a209b459cb02a5914f664_images.jpg
31115,Boys,Apparel,Bottomwear,Capris,Blue,Casual,Gini and Jony Boys Washed Blue 3/4 Length Pants,31115.jpg,http://assets.myntassets.com/v1/images/style/properties/e85548b18af49839aeb5d7a34cc33751_images.jpg
8328,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Boy's Stripper Blue Kidswear,8328.jpg,http://assets.myntassets.com/v1/images/style/properties/362f8447c859cf6e98895aab92ac343d_images.jpg
40986,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys United White T-shirt,40986.jpg,http://assets.myntassets.com/v1/images/style/properties/b62f6d371352bc462980f3a6726253dc_images.jpg
5430,Boys,Apparel,Topwear,Shirts,Green,Casual,Ant Kids Boy's White Check Kidswear,5430.jpg,http://assets.myntassets.com/v1/images/style/properties/c3c1572a5da5f253e4bb1dbcf208a40d_images.jpg
31112,Boys,Apparel,Bottomwear,Capris,Yellow,Casual,Gini and Jony Boys Yellow 3/4 Length Pants,31112.jpg,http://assets.myntassets.com/v1/images/style/properties/fd9367b47bab47d836de4790de73ae40_images.jpg
34058,Boys,Apparel,Bottomwear,Capris,Navy Blue,Casual,Gini and Jony Boys Washed Navy Blue 3/4 Length Pants,34058.jpg,http://assets.myntassets.com/v1/images/style/properties/c036b8a89d16ff57f9f15aab345e8e0d_images.jpg
50717,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys white Printed T-Shirt,50717.jpg,http://assets.myntassets.com/v1/images/style/properties/c23c32ddbe430518866da5b4fdef6d89_images.jpg
34060,Boys,Apparel,Bottomwear,Shorts,Grey,Casual,Gini and Jony Boys Grey Shorts,34060.jpg,http://assets.myntassets.com/v1/images/style/properties/736b6305ff752ea7ed4b9d7792a24809_images.jpg
40929,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Rodeo Blue Jeans,40929.jpg,http://assets.myntassets.com/v1/images/style/properties/8d502c198e871b2dd94f96d0c27c0430_images.jpg
31149,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Printed Red T-shirt,31149.jpg,http://assets.myntassets.com/v1/images/style/properties/1e68bf9565bc844200b23d8d4e1638c8_images.jpg
34056,Boys,Apparel,Bottomwear,Capris,Blue,Casual,Gini and Jony Boys Washed Blue 3/4 Length Pants,34056.jpg,http://assets.myntassets.com/v1/images/style/properties/9d06a2d52b7cc87727d8355d824950a0_images.jpg
39749,Boys,Apparel,Bottomwear,Shorts,Beige,Casual,Gini Jony Boys Beige Shorts,39749.jpg,http://assets.myntassets.com/v1/images/style/properties/4d4dc9b8b7042778b3ff62d8cc157aa2_images.jpg
15577,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Chhota Bheem Kids Boys Warrior Bheem TShirt,15577.jpg,http://assets.myntassets.com/v1/images/style/properties/8300dad8fcd61c63f67f7f591af41546_images.jpg
38496,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys United White T-shirt,38496.jpg,http://assets.myntassets.com/v1/images/style/properties/e384b33e42bdd7de76c7bb7b5680a976_images.jpg
37620,Boys,Apparel,Topwear,Tshirts,Green,Casual,Madagascar3 Boys Green Printed T-Shirt,37620.jpg,http://assets.myntassets.com/v1/images/style/properties/f2ed53dd99120989141b5ae1d362548a_images.jpg
15570,Boys,Apparel,Topwear,Tshirts,White,Casual,Chhota Bheem Kids Boys Flying High TShirt,15570.jpg,http://assets.myntassets.com/v1/images/style/properties/c7399beb4215a22e6c8dbc892e35f4f1_images.jpg
40124,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Wild West Blue T-shirt,40124.jpg,http://assets.myntassets.com/v1/images/style/properties/1b5868fc8ca2f243c020313994b1d319_images.jpg
31147,Boys,Apparel,Topwear,Shirts,Blue,Casual,Gini and Jony Boys Check Blue Shirt,31147.jpg,http://assets.myntassets.com/v1/images/style/properties/dec50867e46d134a626b14ec8672af2a_images.jpg
34051,Boys,Apparel,Topwear,Shirts,Maroon,Casual,Palm Tree Boys Maroon Shirt,34051.jpg,http://assets.myntassets.com/v1/images/style/properties/57af3e94e7734f7d6fb0fde4733b5ee3_images.jpg
40927,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Comics Blue Jeans,40927.jpg,http://assets.myntassets.com/v1/images/style/properties/2ddf6835ac84a7ed99d46f9b9885bcdb_images.jpg
38491,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Core White T-shirt,38491.jpg,http://assets.myntassets.com/v1/images/style/properties/0276e947f2a6610db433269b778f9ad5_images.jpg
39315,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Printed Yellow T-shirt,39315.jpg,http://assets.myntassets.com/v1/images/style/properties/392bd024147b4d798f1137d1252f55f3_images.jpg
40987,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Core Blue T-shirt,40987.jpg,http://assets.myntassets.com/v1/images/style/properties/14a2abe590152437160c1de149588048_images.jpg
4725,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Boy's Royal Sailing Yellow Teen Kidswear,4725.jpg,http://assets.myntassets.com/v1/images/style/properties/4ca69a4eca3ee9d6c820b4e2ef354833_images.jpg
5431,Boys,Apparel,Topwear,Shirts,Pink,Casual,Ant Kids Boy's Pink Check Kidswear,5431.jpg,http://assets.myntassets.com/v1/images/style/properties/625785d123b07b821b37632a21a7446e_images.jpg
31113,Boys,Apparel,Bottomwear,Capris,Navy Blue,Casual,Gini and Jony Boys Washed Navy Blue 3/4 Length Pants,31113.jpg,http://assets.myntassets.com/v1/images/style/properties/f68a42c5db8cecc8b53c37364055fa42_images.jpg
40980,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Core Yellow T-shirt,40980.jpg,http://assets.myntassets.com/v1/images/style/properties/f700e889774757f6f171114896bd3a70_images.jpg
40974,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys United Green T-shirt,40974.jpg,http://assets.myntassets.com/v1/images/style/properties/c534bd1e6aef81fafe5fddf41bff6401_images.jpg
31114,Boys,Apparel,Bottomwear,Capris,Blue,Casual,Gini and Jony Boys Washed Blue 3/4 Length Pants,31114.jpg,http://assets.myntassets.com/v1/images/style/properties/042c3d66378bf886241526c659c9efd6_images.jpg
4189,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Red Stripes Little Captain Kidswear,4189.jpg,http://assets.myntassets.com/v1/images/style/properties/4d2dc5a955a5b6c62c0c80192cda773d_images.jpg
8320,Boys,Apparel,Topwear,Tshirts,Red,Casual,Doodle Boy's Route 66 Biker Red Teen Kidswear,8320.jpg,http://assets.myntassets.com/v1/images/style/properties/a91625942bc70e1e531328c67e0456f2_images.jpg
34034,Boys,Apparel,Topwear,Shirts,Navy Blue,Casual,Palm Tree Boys Check Navy Blue Shirt,34034.jpg,http://assets.myntassets.com/v1/images/style/properties/c0beb83ea510e0207d89b1c786cdebfb_images.jpg
40141,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Core Blue T-shirt,40141.jpg,http://assets.myntassets.com/v1/images/style/properties/160b41d5f4c759875a7876cd453215f4_images.jpg
37221,Boys,Apparel,Topwear,Shirts,Olive,Casual,United Colors of Benetton Boys Check Olive Shirt,37221.jpg,http://assets.myntassets.com/v1/images/style/properties/6cc2dde1fd687d763239c480b30279cc_images.jpg
8327,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boy's Stripper Green Teen Kidswear,8327.jpg,http://assets.myntassets.com/v1/images/style/properties/00151e0deb0edf345753dcb135f5c62c_images.jpg
34033,Boys,Apparel,Topwear,Shirts,Green,Casual,Palm Tree Boys Check Green Shirt,34033.jpg,http://assets.myntassets.com/v1/images/style/properties/2bbc05a61f172ee8841d965b0304c095_images.jpg
39834,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Striped Yellow T-Shirt,39834.jpg,http://assets.myntassets.com/v1/images/style/properties/0ee200b7fd6c2068f6db72e6dbadc273_images.jpg
4205,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Boy's Red Mickey Since 1928 Tee Kidswear,4205.jpg,http://assets.myntassets.com/v1/images/style/properties/8a7a3614c6bfa47b4fd01a0a50ca7427_images.jpg
48259,Boys,Apparel,Topwear,Tshirts,Black,Casual,The Amazing Spiderman Boys Black T-shirt,48259.jpg,http://assets.myntassets.com/v1/images/style/properties/The-Amazing-Spiderman-Boys-Black-T-shirt_05aad55d973312cdc4f30b36059f524c_images.jpg
35890,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Jungle Book Boys Sherekhan Navy Blue T-shirt,35890.jpg,http://assets.myntassets.com/v1/images/style/properties/4980bb71ece26ba91db64893f55422a8_images.jpg
30718,Boys,Apparel,Apparel Set,Kurta Sets,Red,Ethnic,Fabindia Boys Red & Beige Angarakha Dhoti Set,30718.jpg,http://assets.myntassets.com/v1/images/style/properties/736dfce68489f314c48d2da3bebfa301_images.jpg
21838,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Chhota Bheem Kids Boys Bheem Expressions Yellow T-shirt,21838.jpg,http://assets.myntassets.com/v1/images/style/properties/2efd395f86e19cadd0bd57f45a51adbd_images.jpg
4202,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Disney Kids Boy's Navy Crew Sea Life Sialing Kidswear,4202.jpg,http://assets.myntassets.com/v1/images/style/properties/1b5a7e41906856688ca16ee3b59acaa6_images.jpg
30720,Boys,Apparel,Topwear,Kurtas,Blue,Ethnic,Fabindia Boys Printed Blue Kurta,30720.jpg,http://assets.myntassets.com/v1/images/style/properties/e95357480c6acea8e7bcdce602a0a532_images.jpg
24911,Boys,Apparel,Topwear,Tshirts,Grey,Casual,United Colors of Benetton Kids Boys Grey Printed T-shirt,24911.jpg,http://assets.myntassets.com/v1/images/style/properties/3123aaba4bcae4e02415cfdd1954cbf0_images.jpg
43689,Boys,Apparel,Topwear,Tshirts,Red,Casual,Doodle Boys Printed Red T-shirt,43689.jpg,http://assets.myntassets.com/v1/images/style/properties/070a0621f22e54d33bfceacbcbf87f2b_images.jpg
18181,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Doodle Boys-Boys Washed Blue Jeans,18181.jpg,http://assets.myntassets.com/v1/images/style/properties/37f403d07d8fefc0469512ac4a262a17_images.jpg
34179,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Gini and Jony Boys Navy Blue T-shirt,34179.jpg,http://assets.myntassets.com/v1/images/style/properties/dd524acc61a70db6fe6345204bb46955_images.jpg
23133,Boys,Apparel,Topwear,Tshirts,Grey,Casual,Chhota Bheem Kids Boys Lets Rock Grey T-shirt,23133.jpg,http://assets.myntassets.com/v1/images/style/properties/4b5e03e52455fba5b523b290420ca848_images.jpg
34184,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Yellow T-shirt,34184.jpg,http://assets.myntassets.com/v1/images/style/properties/036f8c7e9a9c0eb0f8101e692357ba4d_images.jpg
30716,Boys,Apparel,Apparel Set,Kurta Sets,Blue,Ethnic,Fabindia Boys Blue Dhoti Angarakha Set,30716.jpg,http://assets.myntassets.com/v1/images/style/properties/c8bd2106fa00fdf9c9c5e5b2d8bffe6a_images.jpg
37533,Boys,Apparel,Innerwear,Innerwear Vests,Yellow,Casual,Madagascar3 Boys Yellow Innerwear Vest,37533.jpg,http://assets.myntassets.com/v1/images/style/properties/e6379ab61d960ed7159ddde764d1d567_images.jpg
31092,Boys,Apparel,Topwear,Shirts,Maroon,Casual,Gini and Jony Boys Maroon Shirt,31092.jpg,http://assets.myntassets.com/v1/images/style/properties/4c597974aeb61550689976433e6f6d42_images.jpg
42594,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,United Colors of Benetton Boys Blue Slim Fit Jeans,42594.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Trousers_af9e84da3ae7ff20637236faeb21ca9c_images.jpg
34170,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Printed Blue T-shirt,34170.jpg,http://assets.myntassets.com/v1/images/style/properties/dca046d0d70466caec073453b8d90e34_images.jpg
48257,Boys,Apparel,Topwear,Tshirts,Red,Casual,The Amazing Spiderman Boys Red T-shirt,48257.jpg,http://assets.myntassets.com/v1/images/style/properties/The-Amazing-Spiderman-Boys-Red-T-shirt_69defd432366a8ed76b688a42779856f_images.jpg
54896,Boys,Apparel,Bottomwear,Trousers,Olive,Casual,Do u speak green Boys Olive Trousers,54896.jpg,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Boys-Olive-Trousers_5834f9170a672a0e274b4f9b303af58d_images.jpg
34177,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys White T-shirt,34177.jpg,http://assets.myntassets.com/v1/images/style/properties/e7a57ddf7064a9f48f0177098d3506a8_images.jpg
4465,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Boy's Marked Red Teen Kidswear,4465.jpg,http://assets.myntassets.com/v1/images/style/properties/3d00974183babe4f2e01bcc0f6af6de7_images.jpg
35435,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,Doodle Boys Check Blue Shorts,35435.jpg,http://assets.myntassets.com/v1/images/style/properties/6ddf8bd589d228a55a27dad223b21ccf_images.jpg
37534,Boys,Apparel,Innerwear,Innerwear Vests,Blue,Casual,Madagascar3 Boys Blue Innerwear Vest,37534.jpg,http://assets.myntassets.com/v1/images/style/properties/052b64ef79b2ec2fddd019165dcaa7db_images.jpg
34183,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys Green T-shirt,34183.jpg,http://assets.myntassets.com/v1/images/style/properties/79510139fea9fca8c387805c5f1bbd33_images.jpg
23134,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Chhota Bheem Kids Boys I Like to Paint Navy Blue T-shirt,23134.jpg,http://assets.myntassets.com/v1/images/style/properties/29c70e1aec19af128abb5b6a10e924ee_images.jpg
39001,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Core Red T-shirt,39001.jpg,http://assets.myntassets.com/v1/images/style/properties/ba67833ca355abd17e592f574b774eee_images.jpg
3815,Boys,Apparel,Topwear,Tshirts,Orange,Casual,Disney Kids Boy's Orange Just Cruising Kidswear,3815.jpg,http://assets.myntassets.com/v1/images/style/properties/5cf8e14f780a2facb8d73d124a3bc017_images.jpg
48250,Boys,Apparel,Topwear,Tshirts,Red,Casual,The Amazing Spiderman Boys Red T-Shirt,48250.jpg,http://assets.myntassets.com/v1/images/style/properties/edc6d691eeab51c01264064be592e390_images.jpg
41987,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Core Blue T-shirt,41987.jpg,http://assets.myntassets.com/v1/images/style/properties/0983bdf4bfcd63e09e99ef12c3184b97_images.jpg
33306,Boys,Apparel,Bottomwear,Jeans,Grey,Casual,Gini and Jony Boys Washed Grey Jeans,33306.jpg,http://assets.myntassets.com/v1/images/style/properties/11f5978148dd4e1c6a18d4f659f1e668_images.jpg
37594,Boys,Apparel,Topwear,Tshirts,Green,Casual,Madagascar 3 Boys Green Printed T-Shirt,37594.jpg,http://assets.myntassets.com/v1/images/style/properties/46e0e2b6091a2db1064329206f4f253c_images.jpg
46731,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Red Printed T-Shirt,46731.jpg,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Boys-Red-Printed-T-Shirt_329ea299ef158753adc55ed41664d828_images.jpg
39856,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Printed Black T-Shirt,39856.jpg,http://assets.myntassets.com/v1/images/style/properties/03a7489f96286ae9387be06ed9199afd_images.jpg
38984,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Rodeo Red T-shirt,38984.jpg,http://assets.myntassets.com/v1/images/style/properties/52cd09ec7f264b6f81b8a075a45fad80_images.jpg
35461,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boys Printed Green T-shirt,35461.jpg,http://assets.myntassets.com/v1/images/style/properties/b01884adcfa43fee6dd0ea43cda9f40d_images.jpg
41980,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Rodeo White T-shirt,41980.jpg,http://assets.myntassets.com/v1/images/style/properties/9b0d9665b5ecb6d942800b37d95ecbaa_images.jpg
38346,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Superman Boys Blue T-Shirt,38346.jpg,http://assets.myntassets.com/v1/images/style/properties/87eadb2c720a55ff1d8c69b6fa4767b1_images.jpg
35459,Boys,Apparel,Topwear,Tshirts,Pink,Casual,Doodle Boys Printed Pink T-shirt,35459.jpg,http://assets.myntassets.com/v1/images/style/properties/e2067b16381f72fdf218803a6c0fac98_images.jpg
22628,Boys,Apparel,Topwear,Tshirts,Grey,Sports,Nike Boy Grey T-shirt,22628.jpg,http://assets.myntassets.com/v1/images/style/properties/9562b801e1260ab01b32450c1ef517b1_images.jpg
37593,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Madagascar3 Boys Yellow Printed T-Shirt,37593.jpg,http://assets.myntassets.com/v1/images/style/properties/d307499a0fa3ad2cd6b5cf97cf639426_images.jpg
39858,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Printed Yellow T-Shirt,39858.jpg,http://assets.myntassets.com/v1/images/style/properties/90e6d8c344888055a6d79fcc76f3d5b7_images.jpg
33308,Boys,Apparel,Bottomwear,Jeans,Black,Casual,Gini and Jony Boys Solid Black Jeans,33308.jpg,http://assets.myntassets.com/v1/images/style/properties/098f55af9c68804f414cb42ec3dadc19_images.jpg
38941,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Boys Blue Shorts,38941.jpg,http://assets.myntassets.com/v1/images/style/properties/1577780d6110a11119c9e043d5bdaada_images.jpg
41989,Boys,Apparel,Topwear,Shirts,Blue,Casual,Gini and Jony Boys Check Blue Shirt,41989.jpg,http://assets.myntassets.com/v1/images/style/properties/e213304a5bba2b95241820c43689e125_images.jpg
52132,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys White Striped T-Shirt,52132.jpg,http://assets.myntassets.com/v1/images/style/properties/134b33e75815efbf8cbb74c29132b94f_images.jpg
12844,Boys,Apparel,Topwear,Tshirts,Multi,Casual,Ant Kids Boys Multicoloured Striped T-shirts,12844.jpg,http://assets.myntassets.com/v1/images/style/properties/Ant-Kids-Boys-Grafitti-Brown-Tshirts_c909c04993ffbde8aa3ae77ab537a854_images.jpg
39860,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys Polo Green T-Shirt,39860.jpg,http://assets.myntassets.com/v1/images/style/properties/1c20333570064b3a7b21632ee9bd29e6_images.jpg
35457,Boys,Apparel,Topwear,Tshirts,Grey,Casual,Doodle Boys Printed Grey T-shirt,35457.jpg,http://assets.myntassets.com/v1/images/style/properties/d62738cc5bda430123a0b5638467c882_images.jpg
43686,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boys Printed White T-shirt,43686.jpg,http://assets.myntassets.com/v1/images/style/properties/a5f0e51c3d104bf044dca48ea3e7b64d_images.jpg
4464,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Boy's Jack Sparrow Fight Red Teen Kidswear,4464.jpg,http://assets.myntassets.com/v1/images/style/properties/f934165e7b6edb1c8a2c79d2f37a4b56_images.jpg
31094,Boys,Apparel,Topwear,Shirts,Red,Casual,Gini and Jony Boys Check Red Shirt,31094.jpg,http://assets.myntassets.com/v1/images/style/properties/4dddbb6fbc96ed0b049166bbacf77580_images.jpg
23135,Boys,Apparel,Topwear,Tshirts,Green,Casual,Chhota Bheem Kids Boys Lets Rock Green T-shirt,23135.jpg,http://assets.myntassets.com/v1/images/style/properties/9eb929d7072a5e824cdac3bb7b91ebdb_images.jpg
34182,Boys,Apparel,Topwear,Tshirts,Green,Casual,Gini and Jony Boys Green T-shirt,34182.jpg,http://assets.myntassets.com/v1/images/style/properties/6db62200e6e9ca00be44075d05988cd8_images.jpg
34176,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys White T-shirt,34176.jpg,http://assets.myntassets.com/v1/images/style/properties/b96c75c05140500691a5e64e2baef2ba_images.jpg
3814,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Street Crew Blue Kidswear,3814.jpg,http://assets.myntassets.com/v1/images/style/properties/57ae3b61a4aea6b87a790e8a8dabea5a_images.jpg
48251,Boys,Apparel,Topwear,Tshirts,Off White,Casual,The Amazing Spiderman Boys Off White T-Shirt,48251.jpg,http://assets.myntassets.com/v1/images/style/properties/f9b4d815fe1654cce72e22c14179380e_images.jpg
42595,Boys,Apparel,Bottomwear,Jeans,Grey,Casual,United Colors of Benetton Boys Grey Slim Fit Jeans,42595.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Boys-Grey-Slim-Fit-Jeans_29910bc7ff42dd7489572cafa9963e7d_images.jpg
34171,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Boys Printed Blue T-shirt,34171.jpg,http://assets.myntassets.com/v1/images/style/properties/3fbd2b6f554ffaa769db8260ab8b0d7d_images.jpg
30717,Boys,Apparel,Apparel Set,Kurta Sets,Green,Ethnic,Fabindia Boys Green Dhoti Angarakha Sets,30717.jpg,http://assets.myntassets.com/v1/images/style/properties/e61e78a38455ba9c619bbbe1e9015cfc_images.jpg
37532,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Madagascar3 Infant Boys Light Blue T-Shirt,37532.jpg,http://assets.myntassets.com/v1/images/style/properties/7ec9161e38857bfc301fee45e6628de7_images.jpg
34185,Boys,Apparel,Topwear,Tshirts,Black,Casual,Gini and Jony Boys Black T-shirt,34185.jpg,http://assets.myntassets.com/v1/images/style/properties/677b6a5f2d224d8c309c127533e87951_images.jpg
31093,Boys,Apparel,Topwear,Shirts,White,Casual,Gini and Jony Boys White Shirt,31093.jpg,http://assets.myntassets.com/v1/images/style/properties/5434fde91285b36cae3fe9d391f9fda7_images.jpg
48256,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,The Amazing Spiderman Boys Navy Blue T-shirt,48256.jpg,http://assets.myntassets.com/v1/images/style/properties/The-Amazing-Spiderman-Boys-Navy-Blue-T-shirt_0687dd38f50679680828a4783a7c1667_images.jpg
3813,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Boy's Street Crew Yellow Kidswear,3813.jpg,http://assets.myntassets.com/v1/images/style/properties/b917f7a70fb1eb4fa34a4e332a98ca9a_images.jpg
25035,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Nike Boys Stripy Crew Blue T-shirt,25035.jpg,http://assets.myntassets.com/v1/images/style/properties/f92b92394bbe75718dbf885ce268878a_images.jpg
